ba581249-d824-45cf-aace-2ca30b7b3b0e,e0f2f721-4ee5-44dc-8034-0258ec51514b,f40902c5-311e-418f-8ffb-a2aa023c1aa3,3,36.599999999999994
ba581249-d824-45cf-aace-2ca30b7b3b0e,e0f2f721-4ee5-44dc-8034-0258ec51514b,18096720-5c5d-4d45-b5a2-d687c10b5656,2,11.46
ba581249-d824-45cf-aace-2ca30b7b3b0e,23bdef3c-cf29-4b6d-97e5-60d76719572d,d5bcc7e3-6bbc-432f-a43d-f334a5053137,5,17.1
ba581249-d824-45cf-aace-2ca30b7b3b0e,2a090707-5551-465b-b3ac-17b3dba96a0a,f2421423-6512-4a03-9be7-360c6b5e25b6,11,499.51
ba581249-d824-45cf-aace-2ca30b7b3b0e,2a090707-5551-465b-b3ac-17b3dba96a0a,da674a61-f991-4500-82f3-9aeb9bdc89ce,5,360.55
ba581249-d824-45cf-aace-2ca30b7b3b0e,2a090707-5551-465b-b3ac-17b3dba96a0a,868b5164-26db-4c39-b2bd-a25a77d98d83,9,868.0500000000001
ba581249-d824-45cf-aace-2ca30b7b3b0e,2910bceb-e939-4edd-91f8-2521e14e6ee0,7efc78a1-cd36-41ef-83ba-9dbc367e315e,6,555.0
ba581249-d824-45cf-aace-2ca30b7b3b0e,a696638a-8344-4e87-90a4-fb825f9beb14,41b7ea14-d52a-4523-9334-6f89867957ba,4,239.6
ba581249-d824-45cf-aace-2ca30b7b3b0e,a696638a-8344-4e87-90a4-fb825f9beb14,bbc59687-0459-485b-a272-9fa03c6b4373,10,363.8
ba581249-d824-45cf-aace-2ca30b7b3b0e,a696638a-8344-4e87-90a4-fb825f9beb14,9d0e2ae8-7854-471e-a1d8-e2b7e61545f8,3,73.94999999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,a696638a-8344-4e87-90a4-fb825f9beb14,aef49245-f036-430f-a841-f50dfff1c785,7,202.86
ba581249-d824-45cf-aace-2ca30b7b3b0e,a696638a-8344-4e87-90a4-fb825f9beb14,75a82540-7a95-4227-baf1-2d450c296521,3,121.92
ba581249-d824-45cf-aace-2ca30b7b3b0e,3ef2c5a9-b647-4553-be7e-25079a7d5fa6,77803ed0-10b1-4c86-941d-dcb51e68ddc1,11,25.19
ba581249-d824-45cf-aace-2ca30b7b3b0e,3ef2c5a9-b647-4553-be7e-25079a7d5fa6,9d0e2ae8-7854-471e-a1d8-e2b7e61545f8,2,49.3
ba581249-d824-45cf-aace-2ca30b7b3b0e,8c02c990-8878-4b8d-ad0e-9e4a93d162ce,9d0e2ae8-7854-471e-a1d8-e2b7e61545f8,10,246.5
ba581249-d824-45cf-aace-2ca30b7b3b0e,8c02c990-8878-4b8d-ad0e-9e4a93d162ce,7efc78a1-cd36-41ef-83ba-9dbc367e315e,4,370.0
ba581249-d824-45cf-aace-2ca30b7b3b0e,8c02c990-8878-4b8d-ad0e-9e4a93d162ce,0c8aadba-81ce-4009-85b9-4a427931f300,10,71.6
ba581249-d824-45cf-aace-2ca30b7b3b0e,8c02c990-8878-4b8d-ad0e-9e4a93d162ce,75a82540-7a95-4227-baf1-2d450c296521,6,243.84
ba581249-d824-45cf-aace-2ca30b7b3b0e,8c02c990-8878-4b8d-ad0e-9e4a93d162ce,dfdcc022-d949-44ff-9d6c-fe00f2618258,7,631.75
ba581249-d824-45cf-aace-2ca30b7b3b0e,a15809f7-66b7-4f2d-b2b1-b10e6d10c751,76b4ca6d-4aec-4d35-ad4a-7fe328a9c9b2,10,508.9
ba581249-d824-45cf-aace-2ca30b7b3b0e,a15809f7-66b7-4f2d-b2b1-b10e6d10c751,aef49245-f036-430f-a841-f50dfff1c785,11,318.78000000000003
ba581249-d824-45cf-aace-2ca30b7b3b0e,a15809f7-66b7-4f2d-b2b1-b10e6d10c751,e1164e9d-b543-417d-9ed9-d276b3af70d0,4,4.72
ba581249-d824-45cf-aace-2ca30b7b3b0e,a15809f7-66b7-4f2d-b2b1-b10e6d10c751,bbc59687-0459-485b-a272-9fa03c6b4373,10,363.8
ba581249-d824-45cf-aace-2ca30b7b3b0e,062df18d-14f7-447d-b610-77222b581f5f,7efc78a1-cd36-41ef-83ba-9dbc367e315e,10,925.0
ba581249-d824-45cf-aace-2ca30b7b3b0e,062df18d-14f7-447d-b610-77222b581f5f,f2421423-6512-4a03-9be7-360c6b5e25b6,2,90.82
ba581249-d824-45cf-aace-2ca30b7b3b0e,cbc23851-df24-49dd-be6e-8191630bc549,41b7ea14-d52a-4523-9334-6f89867957ba,4,239.6
ba581249-d824-45cf-aace-2ca30b7b3b0e,cbc23851-df24-49dd-be6e-8191630bc549,8290207f-54d8-4a4a-9ad3-24c59f66d145,4,326.84
ba581249-d824-45cf-aace-2ca30b7b3b0e,cbc23851-df24-49dd-be6e-8191630bc549,f40902c5-311e-418f-8ffb-a2aa023c1aa3,6,73.19999999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,cbc23851-df24-49dd-be6e-8191630bc549,9d0e2ae8-7854-471e-a1d8-e2b7e61545f8,2,49.3
ba581249-d824-45cf-aace-2ca30b7b3b0e,ef3c6b53-444d-42ca-ba4d-3c045504aca0,f40902c5-311e-418f-8ffb-a2aa023c1aa3,5,61.0
ba581249-d824-45cf-aace-2ca30b7b3b0e,86a2d48f-ca7a-478b-9789-244580d6bb75,d660c391-1cae-430b-a940-3258cbf7abba,6,502.62
ba581249-d824-45cf-aace-2ca30b7b3b0e,86a2d48f-ca7a-478b-9789-244580d6bb75,18096720-5c5d-4d45-b5a2-d687c10b5656,2,11.46
ba581249-d824-45cf-aace-2ca30b7b3b0e,86a2d48f-ca7a-478b-9789-244580d6bb75,d660c391-1cae-430b-a940-3258cbf7abba,9,753.93
ba581249-d824-45cf-aace-2ca30b7b3b0e,86a2d48f-ca7a-478b-9789-244580d6bb75,f40902c5-311e-418f-8ffb-a2aa023c1aa3,2,24.4
ba581249-d824-45cf-aace-2ca30b7b3b0e,86a2d48f-ca7a-478b-9789-244580d6bb75,aef49245-f036-430f-a841-f50dfff1c785,10,289.8
ba581249-d824-45cf-aace-2ca30b7b3b0e,7beac7dd-e29b-4c97-9b57-fc8e346857a0,da674a61-f991-4500-82f3-9aeb9bdc89ce,4,288.44
ba581249-d824-45cf-aace-2ca30b7b3b0e,7beac7dd-e29b-4c97-9b57-fc8e346857a0,92eb0d99-8845-4178-a96f-af4713a1bba3,8,447.84
ba581249-d824-45cf-aace-2ca30b7b3b0e,7beac7dd-e29b-4c97-9b57-fc8e346857a0,eb2f6dfa-5d47-4e35-83dd-8b367d50b605,7,298.55
ba581249-d824-45cf-aace-2ca30b7b3b0e,7beac7dd-e29b-4c97-9b57-fc8e346857a0,9d0e2ae8-7854-471e-a1d8-e2b7e61545f8,9,221.85
ba581249-d824-45cf-aace-2ca30b7b3b0e,3c3f82d6-f0c0-44c4-92ed-6aaf2f3382c9,18096720-5c5d-4d45-b5a2-d687c10b5656,10,57.300000000000004
ba581249-d824-45cf-aace-2ca30b7b3b0e,3c3f82d6-f0c0-44c4-92ed-6aaf2f3382c9,67cc7af2-be36-4221-82e4-3ff3b18376e3,7,624.4
ba581249-d824-45cf-aace-2ca30b7b3b0e,67f445d5-3363-4f4d-8542-10e58fd5b7da,8290207f-54d8-4a4a-9ad3-24c59f66d145,7,571.9699999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,a6ac8d13-ec46-4ab9-8dba-f545f5b71336,92eb0d99-8845-4178-a96f-af4713a1bba3,6,335.88
ba581249-d824-45cf-aace-2ca30b7b3b0e,a6ac8d13-ec46-4ab9-8dba-f545f5b71336,76b4ca6d-4aec-4d35-ad4a-7fe328a9c9b2,2,101.78
ba581249-d824-45cf-aace-2ca30b7b3b0e,34052c17-4ed4-4e16-a409-7a9fca345467,868b5164-26db-4c39-b2bd-a25a77d98d83,7,675.15
ba581249-d824-45cf-aace-2ca30b7b3b0e,34052c17-4ed4-4e16-a409-7a9fca345467,c8e9904a-0b0c-426a-9f0f-7b1c1c8bf66c,9,485.18999999999994
ba581249-d824-45cf-aace-2ca30b7b3b0e,fe2b28b8-6e9c-4733-b462-a5c9d202b6fa,aef49245-f036-430f-a841-f50dfff1c785,3,86.94
ba581249-d824-45cf-aace-2ca30b7b3b0e,fe2b28b8-6e9c-4733-b462-a5c9d202b6fa,eb2f6dfa-5d47-4e35-83dd-8b367d50b605,2,85.3
ba581249-d824-45cf-aace-2ca30b7b3b0e,5b2be7e9-ff08-4b39-ac5f-b1f16e806991,0c8aadba-81ce-4009-85b9-4a427931f300,10,71.6
ba581249-d824-45cf-aace-2ca30b7b3b0e,1c245804-822c-45c0-9ff6-6997fa5f4357,67cc7af2-be36-4221-82e4-3ff3b18376e3,9,802.8000000000001
ba581249-d824-45cf-aace-2ca30b7b3b0e,1c245804-822c-45c0-9ff6-6997fa5f4357,4a1ab9c7-9d36-4e67-bc21-77dfe70b215a,2,11.52
ba581249-d824-45cf-aace-2ca30b7b3b0e,1c245804-822c-45c0-9ff6-6997fa5f4357,67cc7af2-be36-4221-82e4-3ff3b18376e3,11,981.2
ba581249-d824-45cf-aace-2ca30b7b3b0e,1c245804-822c-45c0-9ff6-6997fa5f4357,d660c391-1cae-430b-a940-3258cbf7abba,9,753.93
ba581249-d824-45cf-aace-2ca30b7b3b0e,1c245804-822c-45c0-9ff6-6997fa5f4357,f2421423-6512-4a03-9be7-360c6b5e25b6,4,181.64
ba581249-d824-45cf-aace-2ca30b7b3b0e,7d39412f-98d6-4859-8cee-828374503569,f40902c5-311e-418f-8ffb-a2aa023c1aa3,6,73.19999999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,7d39412f-98d6-4859-8cee-828374503569,4a1ab9c7-9d36-4e67-bc21-77dfe70b215a,2,11.52
ba581249-d824-45cf-aace-2ca30b7b3b0e,7d39412f-98d6-4859-8cee-828374503569,f2421423-6512-4a03-9be7-360c6b5e25b6,4,181.64
ba581249-d824-45cf-aace-2ca30b7b3b0e,7d39412f-98d6-4859-8cee-828374503569,41b7ea14-d52a-4523-9334-6f89867957ba,7,419.3
ba581249-d824-45cf-aace-2ca30b7b3b0e,7d39412f-98d6-4859-8cee-828374503569,8290207f-54d8-4a4a-9ad3-24c59f66d145,2,163.42
ba581249-d824-45cf-aace-2ca30b7b3b0e,01690a56-bf2c-4f04-a575-0a1de0f76559,bbc59687-0459-485b-a272-9fa03c6b4373,3,109.14000000000001
ba581249-d824-45cf-aace-2ca30b7b3b0e,01690a56-bf2c-4f04-a575-0a1de0f76559,77803ed0-10b1-4c86-941d-dcb51e68ddc1,6,13.74
ba581249-d824-45cf-aace-2ca30b7b3b0e,01690a56-bf2c-4f04-a575-0a1de0f76559,eb2f6dfa-5d47-4e35-83dd-8b367d50b605,10,426.5
ba581249-d824-45cf-aace-2ca30b7b3b0e,01690a56-bf2c-4f04-a575-0a1de0f76559,77803ed0-10b1-4c86-941d-dcb51e68ddc1,10,22.9
ba581249-d824-45cf-aace-2ca30b7b3b0e,01690a56-bf2c-4f04-a575-0a1de0f76559,eb2f6dfa-5d47-4e35-83dd-8b367d50b605,9,383.84999999999997
ba581249-d824-45cf-aace-2ca30b7b3b0e,f6bb0979-1d13-47a4-8d68-61c2782d4492,d660c391-1cae-430b-a940-3258cbf7abba,2,167.54
ba581249-d824-45cf-aace-2ca30b7b3b0e,f6bb0979-1d13-47a4-8d68-61c2782d4492,77803ed0-10b1-4c86-941d-dcb51e68ddc1,7,16.03
ba581249-d824-45cf-aace-2ca30b7b3b0e,f6bb0979-1d13-47a4-8d68-61c2782d4492,bb70170e-d0fd-485f-ad31-c63f1eecd3d7,9,280.17
ba581249-d824-45cf-aace-2ca30b7b3b0e,f6bb0979-1d13-47a4-8d68-61c2782d4492,d660c391-1cae-430b-a940-3258cbf7abba,6,502.62
ba581249-d824-45cf-aace-2ca30b7b3b0e,eb7602e2-2bef-4a89-ab41-60165ca8ebc8,8290207f-54d8-4a4a-9ad3-24c59f66d145,10,817.0999999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,1bcd3308-e759-462b-ba23-4fbfb3435ae9,aef49245-f036-430f-a841-f50dfff1c785,11,318.78000000000003
ba581249-d824-45cf-aace-2ca30b7b3b0e,1bcd3308-e759-462b-ba23-4fbfb3435ae9,bb70170e-d0fd-485f-ad31-c63f1eecd3d7,11,342.43
ba581249-d824-45cf-aace-2ca30b7b3b0e,1bcd3308-e759-462b-ba23-4fbfb3435ae9,7efc78a1-cd36-41ef-83ba-9dbc367e315e,4,370.0
ba581249-d824-45cf-aace-2ca30b7b3b0e,1bcd3308-e759-462b-ba23-4fbfb3435ae9,92eb0d99-8845-4178-a96f-af4713a1bba3,5,279.9
ba581249-d824-45cf-aace-2ca30b7b3b0e,55dba00f-f18d-4a54-8d2b-32a634716fc7,d5bcc7e3-6bbc-432f-a43d-f334a5053137,10,34.2
ba581249-d824-45cf-aace-2ca30b7b3b0e,60e584e6-f6fe-4707-9fa1-e45cd34755d6,76b4ca6d-4aec-4d35-ad4a-7fe328a9c9b2,3,152.67000000000002
ba581249-d824-45cf-aace-2ca30b7b3b0e,60e584e6-f6fe-4707-9fa1-e45cd34755d6,c8e9904a-0b0c-426a-9f0f-7b1c1c8bf66c,9,485.18999999999994
ba581249-d824-45cf-aace-2ca30b7b3b0e,60e584e6-f6fe-4707-9fa1-e45cd34755d6,7efc78a1-cd36-41ef-83ba-9dbc367e315e,3,277.5
ba581249-d824-45cf-aace-2ca30b7b3b0e,60e584e6-f6fe-4707-9fa1-e45cd34755d6,9d0e2ae8-7854-471e-a1d8-e2b7e61545f8,10,246.5
ba581249-d824-45cf-aace-2ca30b7b3b0e,60e584e6-f6fe-4707-9fa1-e45cd34755d6,eb2f6dfa-5d47-4e35-83dd-8b367d50b605,7,298.55
ba581249-d824-45cf-aace-2ca30b7b3b0e,1c2c4771-2b05-41d6-aa51-bc9491bf8e69,bb70170e-d0fd-485f-ad31-c63f1eecd3d7,9,280.17
ba581249-d824-45cf-aace-2ca30b7b3b0e,1c2c4771-2b05-41d6-aa51-bc9491bf8e69,e1164e9d-b543-417d-9ed9-d276b3af70d0,10,11.799999999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,1c2c4771-2b05-41d6-aa51-bc9491bf8e69,67cc7af2-be36-4221-82e4-3ff3b18376e3,5,446.0
ba581249-d824-45cf-aace-2ca30b7b3b0e,f3022e0c-7fb2-4e9f-98dd-f7fb4cf5b7f7,e1164e9d-b543-417d-9ed9-d276b3af70d0,7,8.26
ba581249-d824-45cf-aace-2ca30b7b3b0e,f3022e0c-7fb2-4e9f-98dd-f7fb4cf5b7f7,77803ed0-10b1-4c86-941d-dcb51e68ddc1,5,11.45
ba581249-d824-45cf-aace-2ca30b7b3b0e,845539d7-b31a-4cf5-94fe-ed60f0f5c156,f40902c5-311e-418f-8ffb-a2aa023c1aa3,9,109.8
ba581249-d824-45cf-aace-2ca30b7b3b0e,845539d7-b31a-4cf5-94fe-ed60f0f5c156,d660c391-1cae-430b-a940-3258cbf7abba,11,921.4699999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,845539d7-b31a-4cf5-94fe-ed60f0f5c156,bbc59687-0459-485b-a272-9fa03c6b4373,5,181.9
ba581249-d824-45cf-aace-2ca30b7b3b0e,6e890d1a-0f40-4ec7-ae44-74b9c9237a81,75a82540-7a95-4227-baf1-2d450c296521,8,325.12
ba581249-d824-45cf-aace-2ca30b7b3b0e,6e890d1a-0f40-4ec7-ae44-74b9c9237a81,76b4ca6d-4aec-4d35-ad4a-7fe328a9c9b2,7,356.23
ba581249-d824-45cf-aace-2ca30b7b3b0e,6e890d1a-0f40-4ec7-ae44-74b9c9237a81,aef49245-f036-430f-a841-f50dfff1c785,11,318.78000000000003
ba581249-d824-45cf-aace-2ca30b7b3b0e,d5a86e62-c382-4bfc-a5c9-ecd1638d10ac,9d0e2ae8-7854-471e-a1d8-e2b7e61545f8,2,49.3
ba581249-d824-45cf-aace-2ca30b7b3b0e,76ca5e3c-53e0-442f-8374-dd3386ca129a,0c8aadba-81ce-4009-85b9-4a427931f300,10,71.6
ba581249-d824-45cf-aace-2ca30b7b3b0e,76ca5e3c-53e0-442f-8374-dd3386ca129a,67cc7af2-be36-4221-82e4-3ff3b18376e3,2,178.4
ba581249-d824-45cf-aace-2ca30b7b3b0e,76ca5e3c-53e0-442f-8374-dd3386ca129a,bbc59687-0459-485b-a272-9fa03c6b4373,8,291.04
ba581249-d824-45cf-aace-2ca30b7b3b0e,76ca5e3c-53e0-442f-8374-dd3386ca129a,7efc78a1-cd36-41ef-83ba-9dbc367e315e,5,462.5
ba581249-d824-45cf-aace-2ca30b7b3b0e,0a8e3c4a-4ff5-4881-b7af-a6a138d336aa,868b5164-26db-4c39-b2bd-a25a77d98d83,4,385.8
ba581249-d824-45cf-aace-2ca30b7b3b0e,e27e8cd9-04e2-4bf5-a424-303315a36d6f,f2421423-6512-4a03-9be7-360c6b5e25b6,2,90.82
ba581249-d824-45cf-aace-2ca30b7b3b0e,e27e8cd9-04e2-4bf5-a424-303315a36d6f,41b7ea14-d52a-4523-9334-6f89867957ba,8,479.2
ba581249-d824-45cf-aace-2ca30b7b3b0e,e27e8cd9-04e2-4bf5-a424-303315a36d6f,d5bcc7e3-6bbc-432f-a43d-f334a5053137,2,6.84
ba581249-d824-45cf-aace-2ca30b7b3b0e,e27e8cd9-04e2-4bf5-a424-303315a36d6f,bbc59687-0459-485b-a272-9fa03c6b4373,11,400.18
ba581249-d824-45cf-aace-2ca30b7b3b0e,3385cc7b-be49-49d0-a285-ff187d315f48,75a82540-7a95-4227-baf1-2d450c296521,10,406.4
ba581249-d824-45cf-aace-2ca30b7b3b0e,3385cc7b-be49-49d0-a285-ff187d315f48,8290207f-54d8-4a4a-9ad3-24c59f66d145,10,817.0999999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,bba66851-c748-452f-8e13-d4146bb4623a,18096720-5c5d-4d45-b5a2-d687c10b5656,9,51.57000000000001
ba581249-d824-45cf-aace-2ca30b7b3b0e,bba66851-c748-452f-8e13-d4146bb4623a,77803ed0-10b1-4c86-941d-dcb51e68ddc1,10,22.9
ba581249-d824-45cf-aace-2ca30b7b3b0e,bba66851-c748-452f-8e13-d4146bb4623a,8290207f-54d8-4a4a-9ad3-24c59f66d145,2,163.42
ba581249-d824-45cf-aace-2ca30b7b3b0e,bba66851-c748-452f-8e13-d4146bb4623a,76b4ca6d-4aec-4d35-ad4a-7fe328a9c9b2,11,559.79
ba581249-d824-45cf-aace-2ca30b7b3b0e,d3f05ccd-ca9c-43b1-84f5-357166866ef8,d660c391-1cae-430b-a940-3258cbf7abba,11,921.4699999999999
ba581249-d824-45cf-aace-2ca30b7b3b0e,d3f05ccd-ca9c-43b1-84f5-357166866ef8,dfdcc022-d949-44ff-9d6c-fe00f2618258,4,361.0
ba581249-d824-45cf-aace-2ca30b7b3b0e,d3f05ccd-ca9c-43b1-84f5-357166866ef8,e1164e9d-b543-417d-9ed9-d276b3af70d0,7,8.26
ba581249-d824-45cf-aace-2ca30b7b3b0e,e01df36b-8274-4505-8195-b6f1bcb8e6ca,f40902c5-311e-418f-8ffb-a2aa023c1aa3,11,134.2
ba581249-d824-45cf-aace-2ca30b7b3b0e,93cb2981-8556-4d46-93d2-7ed2262a2563,da674a61-f991-4500-82f3-9aeb9bdc89ce,4,288.44
ba581249-d824-45cf-aace-2ca30b7b3b0e,93cb2981-8556-4d46-93d2-7ed2262a2563,77803ed0-10b1-4c86-941d-dcb51e68ddc1,7,16.03
ba581249-d824-45cf-aace-2ca30b7b3b0e,93cb2981-8556-4d46-93d2-7ed2262a2563,77803ed0-10b1-4c86-941d-dcb51e68ddc1,3,6.87
ba581249-d824-45cf-aace-2ca30b7b3b0e,93cb2981-8556-4d46-93d2-7ed2262a2563,4a1ab9c7-9d36-4e67-bc21-77dfe70b215a,2,11.52
ba581249-d824-45cf-aace-2ca30b7b3b0e,2fc3da23-b81d-4ced-8da2-11c627c223fd,4a1ab9c7-9d36-4e67-bc21-77dfe70b215a,7,40.32
ba581249-d824-45cf-aace-2ca30b7b3b0e,2fc3da23-b81d-4ced-8da2-11c627c223fd,bbc59687-0459-485b-a272-9fa03c6b4373,5,181.9
ba581249-d824-45cf-aace-2ca30b7b3b0e,2fc3da23-b81d-4ced-8da2-11c627c223fd,868b5164-26db-4c39-b2bd-a25a77d98d83,7,675.15
ba581249-d824-45cf-aace-2ca30b7b3b0e,2fc3da23-b81d-4ced-8da2-11c627c223fd,4a1ab9c7-9d36-4e67-bc21-77dfe70b215a,6,34.56
ba581249-d824-45cf-aace-2ca30b7b3b0e,68858bc8-cf5b-47f4-9aae-e2d055d3c6ab,dfdcc022-d949-44ff-9d6c-fe00f2618258,10,902.5
ba581249-d824-45cf-aace-2ca30b7b3b0e,68858bc8-cf5b-47f4-9aae-e2d055d3c6ab,eb2f6dfa-5d47-4e35-83dd-8b367d50b605,5,213.25
ba581249-d824-45cf-aace-2ca30b7b3b0e,68858bc8-cf5b-47f4-9aae-e2d055d3c6ab,18096720-5c5d-4d45-b5a2-d687c10b5656,9,51.57000000000001
ba581249-d824-45cf-aace-2ca30b7b3b0e,68858bc8-cf5b-47f4-9aae-e2d055d3c6ab,bb70170e-d0fd-485f-ad31-c63f1eecd3d7,5,155.65
